City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
243,Trincomalee,100,LK,2021-03-21 17:50:27,72,8.5711,81.2335,81.54,5.66
244,Atar,19,MR,2021-03-21 17:43:11,10,20.5169,-13.0499,86.07,9.53
245,Birao,100,CF,2021-03-21 17:50:28,13,10.2849,22.7882,87.71,2.37
246,Tura,0,IN,2021-03-21 17:43:06,27,25.5198,90.2201,75.9,3.29
247,Gandorhun,33,SL,2021-03-21 17:50:28,60,7.5,-11.8333,84.07,9.22
248,Tasiilaq,75,GL,2021-03-21 17:42:10,69,65.6145,-37.6368,35.6,9.22
249,Hambantota,99,LK,2021-03-21 17:42:28,83,6.1241,81.1185,78.58,6.06
250,Channel-Port Aux Basques,18,CA,2021-03-21 17:50:28,87,47.5702,-59.1367,33.69,10.42
251,Nizhniy Odes,66,RU,2021-03-21 17:50:29,94,63.6445,54.856,12.27,6.64
252,Byron Bay,75,AU,2021-03-21 17:46:27,94,-28.65,153.6167,69.8,9.22
253,Nongstoin,0,IN,2021-03-21 17:50:29,37,25.5167,91.2667,61.66,2.35
254,Methala,40,IN,2021-03-21 17:50:29,83,10.2166,76.2166,77.0,3.44
255,Yakeshi,18,CN,2021-03-21 17:50:30,79,49.2833,120.7333,13.51,4.63
256,Yantzaza,100,EC,2021-03-21 17:50:30,88,-3.8278,-78.7594,75.04,2.28
257,Bassano,71,CA,2021-03-21 17:50:30,40,50.7834,-112.4685,33.01,3.44
258,Matam,0,SN,2021-03-21 17:50:30,11,15.6175,-13.3303,105.8,4.61
259,Kropotkin,72,RU,2021-03-21 17:50:31,79,45.4375,40.5756,37.0,5.37
260,Coihaique,20,CL,2021-03-21 17:43:18,52,-45.5752,-72.0662,64.4,4.61
261,Dumai,99,ID,2021-03-21 17:50:31,92,1.6833,101.45,75.54,1.68
262,Comodoro Rivadavia,0,AR,2021-03-21 17:47:29,31,-45.8667,-67.5,77.0,9.22
263,Buala,93,SB,2021-03-21 17:50:31,80,-8.145,159.5921,78.91,3.53
264,Ouadda,62,CF,2021-03-21 17:50:32,59,8.0777,22.4007,78.84,5.32
265,Santa Cruz,90,BO,2021-03-21 17:40:26,94,-17.8,-63.1667,69.8,20.71
266,Bend,1,US,2021-03-21 17:50:32,48,44.0582,-121.3153,41.0,4.61
267,Geraldton,75,AU,2021-03-21 17:42:12,88,-28.7667,114.6,71.6,8.05
268,Broome,0,US,2021-03-21 17:42:23,37,42.2506,-75.833,59.0,1.99
269,Narsaq,75,GL,2021-03-21 17:50:32,74,60.9167,-46.05,24.8,12.66
270,Segou,86,ML,2021-03-21 17:50:33,27,13.4317,-6.2157,96.1,8.59
271,Manali,40,IN,2021-03-21 17:50:33,69,13.1667,80.2667,82.4,2.3
272,Namatanai,100,PG,2021-03-21 17:42:45,78,-3.6667,152.4333,80.06,6.42
273,Mutare,5,ZW,2021-03-21 17:50:33,80,-18.9707,32.6709,63.9,4.85
274,Pelotas,90,BR,2021-03-21 17:50:33,94,-31.7719,-52.3425,73.4,4.61
275,Beringovskiy,100,RU,2021-03-21 17:42:41,90,63.05,179.3167,-2.04,6.87
276,Orlik,100,RU,2021-03-21 17:50:34,67,52.5178,99.825,19.08,2.64
277,Ixtapa,1,MX,2021-03-21 17:50:34,53,20.7,-105.2,75.2,4.61
278,Millinocket,1,US,2021-03-21 17:50:34,19,45.6573,-68.7098,57.2,6.91
279,Neiafu,75,TO,2021-03-21 17:50:35,94,-18.65,-173.9833,77.0,8.05
280,Mandal,34,IN,2021-03-21 17:50:35,17,25.45,74.5667,77.72,7.99
281,Machinga,90,MW,2021-03-21 17:50:35,95,-15.1685,35.3,69.21,3.38
282,Iberia,90,US,2021-03-21 17:50:35,63,29.9502,-91.7507,68.0,8.05
283,Sao Miguel,20,BR,2021-03-21 17:50:36,58,-5.4667,-35.3667,87.8,18.41
284,Vilyuysk,100,RU,2021-03-21 17:50:36,95,63.7553,121.6247,-11.88,8.99
285,Morro Bay,0,US,2021-03-21 17:41:48,52,35.3658,-120.8499,59.0,1.99
286,Naruja,75,GE,2021-03-21 17:50:36,93,41.9069,41.9542,44.6,5.75
287,Hirado,40,JP,2021-03-21 17:50:37,25,33.3597,129.5531,46.99,3.0
288,Dingolfing,100,DE,2021-03-21 17:50:37,88,48.6333,12.5,36.0,14.0
289,Nouakchott,40,MR,2021-03-21 17:42:50,41,18.0858,-15.9785,78.8,19.57
290,Luang Prabang,39,LA,2021-03-21 17:50:37,87,19.8856,102.1347,72.86,1.72
291,Taltal,8,CL,2021-03-21 17:43:38,64,-25.4,-70.4833,72.25,6.71
292,Kalmunai,100,LK,2021-03-21 17:44:16,78,7.4167,81.8167,79.45,2.62
293,Leshukonskoye,100,RU,2021-03-21 17:50:38,95,64.8989,45.7622,20.62,6.87
